#{"t_start": 1776869739.7235544, "env_id": "None"}
r,l,t
313.844926,179,9247.262473
314.663443,168,9248.9534
317.662038,190,9250.847074
312.810323,190,9252.743895
317.613964,178,9254.668806
309.42953,176,9256.439569
313.53819,187,9258.305257
315.537152,179,9260.093743
312.888013,166,9261.759453
314.110015,179,9263.548949
312.924183,166,9265.216357
312.732946,176,9266.980737
310.810104,179,9268.791912
314.875551,190,9270.6872
312.634625,154,9272.238224
317.831235,179,9274.034696
311.703218,190,9275.935063
313.242484,154,9277.490669
312.915242,187,9279.356959
313.441776,190,9281.254086
314.665821,168,9282.958533
311.726704,176,9284.726754
314.367397,157,9286.314862
313.638227,187,9288.184269
316.393575,157,9289.768956
312.011594,181,9291.584221
313.986085,190,9293.479754
316.412259,190,9295.375731
314.408148,190,9297.296241
314.164196,190,9299.202172
317.238861,190,9301.102101
312.217707,187,9302.977462
313.789237,190,9304.877684
313.427781,190,9306.774107
319.034008,174,9308.53319
314.892127,190,9310.435336
318.662294,174,9312.180185
311.36829,176,9313.94572
313.149114,187,9315.817751
316.651138,178,9320.563715
314.349519,190,9322.467454
317.045695,179,9324.260601
312.515831,187,9326.145388
314.154948,181,9327.957415
314.913872,179,9329.752332
314.709137,190,9331.679089
311.124644,176,9333.440414
313.937234,166,9335.107589
311.472083,179,9336.901401
313.906646,166,9338.568945
318.122495,161,9340.207193
311.672003,176,9341.971576
310.966545,190,9343.873514
314.884554,181,9345.685733
314.687981,185,9347.536474
314.111535,190,9349.433042
312.713119,179,9351.24317
308.651623,190,9353.140334
310.456359,182,9354.963562
319.21305,174,9356.709309
310.368524,187,9358.584703
316.597508,178,9360.368584
314.586508,190,9362.267076
312.5147,179,9364.063027
312.016669,190,9365.980802
311.045935,187,9367.846696
316.794914,179,9369.638897
315.693981,157,9371.221044
313.959056,190,9373.119345
319.826993,174,9374.863106
313.254527,190,9376.759575
314.659096,190,9378.654625
314.383609,168,9380.358715
318.600716,174,9382.264421
311.372118,190,9384.180065
318.102165,174,9386.08524
316.931861,190,9388.144863
311.249306,190,9390.206992
314.982807,181,9392.18273
315.379588,181,9394.160916
312.261229,190,9396.078244
318.452107,179,9397.871887
314.647067,157,9399.451889
319.046804,174,9401.195252
312.995436,176,9402.961819
315.547177,168,9404.653213
314.939739,154,9406.203128
311.230345,190,9408.117822
315.26126,157,9409.715748
312.752539,187,9411.584491
312.44549,190,9413.48868
314.342781,154,9415.049592
314.174829,187,9416.921796
319.385316,179,9418.724534
317.857896,179,9420.514801
313.287597,166,9425.124252
319.163213,179,9426.918681
310.800349,190,9428.813102
311.811047,187,9430.682485
317.202046,190,9432.582273
312.635332,176,9434.35544
313.581235,190,9436.255669
315.303629,190,9438.151261
306.8443,190,9440.062125
313.759749,190,9441.958424
313.158229,190,9443.855992
312.826626,157,9445.438132
313.426172,166,9447.106071
315.705567,181,9448.915591
317.877437,161,9450.533513
315.834026,190,9452.426025
314.9147,190,9454.337664
314.477086,154,9455.891531
313.539066,176,9457.654187
317.415405,161,9459.273929
315.194008,181,9461.079728
313.279641,176,9462.84328
315.518774,168,9464.545604
312.533874,190,9466.440145
311.077915,161,9468.061123
313.097834,187,9469.926362
313.975848,181,9471.738024
316.283932,190,9473.643644
313.501525,181,9475.461442
315.249858,190,9477.367925
312.241528,187,9479.256759
314.194434,185,9481.105674
312.657237,190,9483.001334
311.011527,190,9484.903666
313.068765,181,9486.72574
311.602222,190,9488.625221
311.250531,190,9490.523126
314.00299,185,9492.420012
314.52703,185,9494.27699
317.684372,161,9495.902364
313.254403,179,9497.702265
313.612767,181,9499.520023
313.507819,179,9501.31976
314.08079,154,9502.875899
311.189283,157,9504.462246
311.900267,166,9506.313767
316.138184,190,9508.374616
317.23213,161,9510.158398
309.170185,182,9512.142821
315.192175,161,9513.929322
313.620618,181,9515.904198
313.019265,154,9517.621907
313.1745,157,9519.375897
316.475839,190,9521.440591
316.901351,190,9523.503875
313.997052,166,9525.334902
312.142591,166,9530.173628
314.300555,185,9532.189861
314.885466,190,9534.252038
314.320359,190,9536.312142
313.823549,190,9538.38886
315.451583,190,9540.451607
314.690239,157,9542.199262
315.291244,190,9544.259766
314.059888,181,9546.089492
316.086465,157,9547.68736
317.453193,179,9549.497417
311.814589,185,9551.376522
317.195782,190,9553.289962
312.542128,190,9555.208585
316.547266,178,9557.007261
314.932677,190,9558.906564
313.721574,190,9560.811581
314.960159,181,9562.62964
311.636184,182,9564.467162
313.822892,157,9566.049718
312.954122,176,9567.813708
314.41323,166,9569.486796
312.0418,179,9571.278275
317.292209,190,9573.186324
311.967998,190,9575.088051
308.324728,190,9576.992701
314.54061,157,9578.600235
317.382149,161,9580.228831
313.782143,168,9581.922452
312.173693,187,9583.833174
313.426918,157,9585.420523
310.024661,190,9587.320099
313.260069,168,9589.009821
314.375807,154,9590.608963
312.774899,157,9592.204555
316.528323,161,9593.840048
311.13123,190,9595.755097
314.576013,190,9597.669917
312.373477,190,9599.584105
312.967105,190,9601.50264
313.949217,185,9603.379172
313.903327,154,9604.945524
313.803869,187,9606.832737
312.63769,179,9608.640268
313.350459,185,9610.504858
314.345539,190,9612.426331
315.354042,190,9614.338964
309.051184,190,9616.257011
311.75105,187,9618.151111
309.630045,190,9620.06901
311.932404,187,9621.952148
312.155651,179,9623.757283
313.575592,157,9625.360058
315.047439,178,9627.163632
313.642654,185,9629.029557
311.987533,176,9630.824733
318.29275,179,9635.670278
314.523492,157,9637.269198
316.329813,190,9639.182378
312.436726,187,9641.061997
312.038024,154,9642.623389
312.048071,185,9644.508455
309.405724,190,9646.426751
310.12566,190,9648.348088
313.022824,190,9650.268798
312.440545,187,9652.164087
314.245606,179,9653.983109
308.072478,182,9655.831006
308.917231,190,9657.756926
318.147624,179,9659.592487
310.500788,182,9661.43715
314.11014,181,9663.268139
313.663532,168,9664.984579
312.06963,190,9666.911462
312.991382,185,9668.792189
314.445778,190,9670.719528
313.509535,166,9672.421796
313.262582,181,9674.259262
317.268352,161,9675.897967
311.013072,166,9677.609414
312.696175,154,9679.174952
316.846961,178,9680.980611
313.235068,168,9682.685371
313.553992,190,9684.61247
314.434961,154,9686.179873
311.193403,187,9688.188602
317.915316,179,9690.005947
314.961831,168,9691.710428
316.87736,190,9693.62357
314.21492,185,9695.490649
318.094398,174,9697.250269
313.13934,190,9699.187466
312.458135,190,9701.112081
311.817957,166,9702.808606
314.638244,190,9704.731702
317.41708,161,9706.37484
317.930266,161,9708.016954
315.402667,190,9709.936441
317.316825,190,9711.86607
313.377311,190,9713.780681
308.978832,182,9715.616726
317.59585,190,9717.537839
314.713891,190,9719.457136
317.401912,174,9721.221425
313.535964,157,9722.823269
311.696169,176,9724.636257
314.1754,190,9726.568867
311.785397,176,9728.368237
317.616525,190,9730.306904
313.151765,166,9732.004895
314.060499,154,9733.588867
308.788163,190,9735.51573
313.829601,166,9740.446199
312.837584,166,9742.295312
313.421712,190,9744.375509
315.787729,178,9746.339946
313.346402,178,9748.305509
313.784654,190,9750.386452
313.795239,179,9752.365281
308.167329,190,9754.446143
316.142422,190,9756.370257
311.636232,190,9758.290268
313.516838,168,9759.993733
313.61901,190,9761.903553
309.499183,182,9763.741522
312.732188,190,9765.653028
316.741555,161,9767.32307
318.609933,179,9769.139274
315.213529,178,9770.948532
318.597241,179,9772.764917
314.631534,190,9774.676179
311.929824,190,9776.583518
313.881203,185,9778.460487
317.349093,174,9780.223403
309.867947,182,9782.069899
316.625992,179,9783.875888
314.058479,190,9785.786489
314.969076,178,9787.58482
313.091817,185,9789.458171
309.6829,190,9791.375797
315.35898,190,9793.302099
311.701722,176,9795.060007
308.640306,190,9796.932806
316.50237,161,9798.545215
312.400082,179,9800.32202
315.409204,178,9802.099622
314.141745,178,9803.862699
313.872927,185,9805.687735
312.129854,166,9807.357083
312.119156,176,9809.105961
314.413026,154,9810.643278
310.971009,166,9812.296448
308.275537,190,9814.17693
314.498185,190,9816.065443
311.855283,179,9817.85445
314.907431,157,9819.417752
308.642973,190,9821.29813
318.416962,179,9823.0799
311.965193,176,9824.823472
312.688715,179,9826.598356
313.108665,176,9828.355511
314.033907,154,9829.895702
314.620773,157,9831.459997
313.390102,190,9833.335014
312.176787,187,9835.185206
311.561336,190,9837.062551
313.512566,190,9838.935693
315.261882,154,9840.473703
312.924324,154,9844.916746
313.228009,166,9846.571127
318.226526,179,9848.390568
309.515483,190,9850.277417
313.531881,168,9851.945597
314.688927,181,9853.734811
317.621211,174,9855.473647
318.70997,174,9857.196462
313.491434,190,9859.069961
314.558529,179,9860.838756
315.432664,181,9862.629814
315.853969,190,9864.497397
315.8246,157,9866.056592
312.224725,190,9867.924632
312.572809,179,9869.710756
312.518262,185,9871.532731
319.218184,174,9873.261741
315.681729,157,9874.826984
313.147482,190,9876.698478
309.029236,182,9878.499277
311.953461,190,9880.535772
318.796546,179,9882.472827
314.79791,190,9884.509091
314.400095,181,9886.29677
313.720296,179,9888.069302
317.942102,161,9889.685574
312.223588,190,9891.564627
311.899781,187,9893.41903
311.321446,176,9895.181145
313.373911,179,9896.965262
313.080105,166,9898.623887
313.403694,187,9900.473095
313.312285,157,9902.038687
315.368327,190,9903.916025
309.527012,187,9905.768105
317.363934,161,9907.373452
313.593962,166,9909.042945
308.367508,190,9910.92253
316.450626,178,9912.689924
311.467353,190,9914.56889
310.024424,182,9916.372401
314.435719,154,9917.911474
317.803045,161,9919.51642
314.129441,166,9921.178966
312.380915,154,9922.718074
315.579844,190,9924.597355
310.519391,182,9926.399803
309.5333,190,9928.275716
316.373766,161,9929.880544
314.480129,168,9931.553053
316.123233,190,9933.441767
317.073432,190,9935.321878
308.432637,182,9937.158533
315.934125,190,9939.03647
319.196421,161,9940.642186
316.729233,179,9942.416375
306.852607,190,9947.255435
312.479784,190,9949.153326
314.411693,181,9950.944903
315.361763,190,9952.820748
316.306917,178,9954.581421
309.123139,190,9956.456551
312.010845,166,9958.107221
310.785984,190,9959.97999
317.270614,174,9961.722019
312.627411,190,9963.605095
314.823806,154,9965.147255
318.352369,161,9966.750126
312.840245,179,9968.522521
308.132926,190,9970.403704
316.921135,181,9972.195919
313.123568,179,9973.975377
311.125059,179,9975.769691
315.42919,181,9977.567588
315.354893,157,9979.138562
315.864227,157,9980.70543
314.262294,157,9982.272855
314.730235,190,9984.154937
312.975895,154,9985.695074
312.699412,187,9987.563817
313.856808,190,9989.439989
313.496654,154,9990.975242
305.554051,190,9992.852409
310.909446,190,9994.7306
313.574968,190,9996.609841
315.794604,178,9998.37512
313.826222,154,9999.926032
317.758232,174,10001.650383
314.324047,181,10003.442279
315.422251,161,10005.048716
317.959151,179,10006.823944
313.60979,190,10008.699481
315.995853,190,10010.577765
314.438239,187,10012.61781
314.041175,181,10014.486379
312.37143,179,10016.303123
313.055662,181,10018.138333
314.161994,187,10020.0277
313.538968,190,10021.941444
314.672313,190,10023.855869
318.498617,161,10025.510426
310.000794,190,10027.447854
314.361128,157,10029.046583
313.985668,190,10030.962605
315.850736,181,10032.78879
314.191065,154,10034.358006
317.386607,190,10036.269775
314.166227,176,10038.053647
315.006937,190,10039.963984
312.48999,190,10041.894433
309.318574,190,10043.807423
316.023994,178,10045.611182
317.326327,190,10050.637003
313.132633,166,10052.331887
311.869392,187,10054.220448
313.102139,166,10055.927604
314.166272,157,10057.527038
312.3282,185,10059.399013
315.617422,178,10061.200593
315.858314,181,10063.031421
312.305793,185,10064.906512
313.590886,185,10066.799972
310.99177,166,10068.523312
314.494607,154,10070.112566
310.43546,154,10071.698044
312.627512,179,10073.526149
314.111663,181,10075.375043
313.648491,176,10077.172171
317.861911,161,10078.816294
314.264036,179,10080.648022
313.204319,176,10082.431461
313.105116,190,10084.346053
315.209974,187,10086.23384
315.259454,157,10087.835919
311.561327,176,10089.634337
312.239773,179,10091.470258
310.201199,190,10093.398937
313.636209,178,10095.203425
312.122045,168,10096.912469
312.88637,187,10098.973686
317.92392,174,10100.903448
314.282691,157,10102.669695
316.963256,190,10104.607034
312.513189,190,10106.531108
317.356428,174,10108.301407
315.849927,181,10110.140809
312.455381,176,10111.926024
317.013424,190,10113.867295
312.616063,187,10115.762798
319.789693,179,10117.600071
311.569176,187,10119.487843
314.014556,190,10121.40549
317.461956,174,10123.170952
314.828524,179,10124.983239
316.640829,161,10126.624271
312.397864,185,10128.49456
314.744479,190,10130.581999
313.843828,190,10132.660761
314.496849,190,10134.73952
314.460133,154,10136.473131
312.304186,176,10138.423326
313.864645,154,10140.003027
313.410671,187,10141.894061
312.178928,166,10143.595941
315.523698,190,10145.518396
319.208502,174,10147.303612
312.546073,154,10148.887546
310.004096,182,10150.731104
311.18822,187,10152.625448
317.015183,168,10157.305943
316.092825,179,10159.141156
312.030945,190,10161.064451
314.311024,157,10162.667753
316.233864,190,10164.589986
308.352427,190,10166.51
311.97185,187,10168.399701
310.466326,187,10170.291957
313.688514,154,10171.886685
313.346612,185,10173.768625
317.449575,161,10175.413856
316.554448,190,10177.334589
310.287761,190,10179.25647
309.559475,182,10181.09739
313.939494,154,10182.669384
311.858833,178,10184.489734
313.759623,154,10186.070753
313.278986,179,10187.891065
311.817551,190,10189.81614
316.134654,178,10191.625015
317.328521,161,10193.263241
314.045781,168,10194.963909
314.176956,185,10196.850491
312.360847,187,10198.746351
314.160744,154,10200.331442
311.988783,187,10202.238086
313.307269,190,10204.166627
310.241401,182,10206.016891
314.145371,190,10207.941191
315.130519,190,10209.881241
314.293817,157,10211.486555
313.93445,185,10213.361887
313.563586,190,10215.28132
315.341112,190,10217.196758
316.026464,168,10218.907032
313.954327,190,10220.82878
313.333144,187,10222.736321
319.353069,179,10224.549633
315.160692,174,10226.320887
316.859194,161,10227.960522
313.856062,190,10229.886695
316.823155,178,10231.691127
308.220418,182,10233.538641
311.085632,190,10235.484791
315.372793,178,10237.290376
314.012735,190,10239.214365
314.192965,190,10241.146061
314.668829,181,10242.991595
311.113618,190,10244.917465
317.022699,161,10246.581571
313.936187,190,10248.507157
314.108663,190,10250.429194
313.588114,154,10252.004963
312.767102,190,10253.924644
313.078678,190,10255.843538
314.060723,166,10257.527126
314.928157,190,10262.385175
313.634435,166,10264.073931
312.864387,190,10265.991819
310.167421,176,10267.780504
314.356348,190,10269.842803
314.099596,190,10271.796463
315.227337,190,10273.729965
312.744934,181,10275.578389
308.167158,190,10277.497333
314.243123,190,10279.416441
312.713774,185,10281.290068
314.859452,157,10282.895195
312.752921,190,10284.81941
312.86326,190,10286.745452
316.382233,181,10288.597646
310.845431,190,10290.520492
314.181572,181,10292.361683
313.187081,190,10294.312804
308.592825,182,10296.160756
314.009515,190,10298.08223
316.584664,190,10299.998424
316.452703,178,10301.806473
316.660184,190,10303.71625
314.00089,190,10305.627669
313.896403,185,10307.501635
316.005797,154,10309.065179
317.366061,179,10310.866415
316.833038,190,10312.772764
315.378942,190,10314.700288
314.209796,190,10316.767551
312.893141,187,10318.671886
309.712229,182,10320.52135
314.513393,157,10322.278371
312.256246,178,10324.236211
312.23912,179,10326.204134
314.251342,190,10328.277363
314.402083,190,10330.162342
313.893455,190,10332.042406
311.973854,166,10333.694667
318.373797,174,10335.422769
317.654869,161,10337.031918
313.908416,190,10338.930883
315.775827,178,10340.694486
315.63751,179,10342.469712
315.241213,157,10344.03829
315.609848,190,10345.915367
309.82561,182,10347.717043
315.526994,157,10349.284905
314.428156,190,10351.178325
313.013038,187,10353.030189
312.062139,190,10354.905675
317.162961,174,10356.629307
313.995572,190,10358.504323
312.137987,187,10360.348185
311.532579,187,10365.122292
314.233514,190,10367.008811
